date,folderpath,foldername,reduced_foldername,reduced_jjdescription,jj_description,jj_type,cbix1/2,folder_uuid,cell_uuid,cell_line_uuid,disease_uuid,experiment_uuid,gene_uuid,institute_uuid,lab_uuid,organism_uuid,researcher_uuid,seqcompany_uuid,study_uuid,tissue_uuid,treatment_uuid,cell_name,cell_id_uberon,cell_line_name,age,sex,population,biopsy_source,category,sub_category,transformant,morphology,product_format,storage_conditions,imsrjax_id,cellosaurus_id,atcc_id,coriell_id,disease_category,disease_name,disease_symbol,disease_id_ncit,experiment_name,experiment_symbol,subtype,experiment_category_uuid,gene_id_hgnc,gene_id_ncbi,gene_name,gene_symbol,institute_name,lab_name,organism_name,latin_name,taxonomy_id_ncbi,researcher_name,institute,lab,seqcompany_name,study_name,tissue_name,tissue_id_bto,tissue_id_uberon,treatment_name,treatment_symbol
2019-10-22,../../mnt/data/research_data/2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,himani peace mouse colon spleen liver lung br skm,Himani Peace mouse colon spleen liver lung br skm,RRBS,CBIX,db056842-164f-4d29-a556-75748a9230e0,,,,151945b9-9034-43c8-9ac2-102b179d9f2b,,,,00545a01-4032-4713-ab5f-2a4414d3d130,f37686a5-7ce9-42b0-8afd-dceff66be278,9acede56-0f65-49a9-add0-fa58d02d9382,,e6f3a6e0-ffbe-4474-8d50-c991a67eeca5,,,,,,,,,,,,,,,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,,,Mouse,Mus musculus,1758,Himani Vaidya,Coriell,The Issa & Jelenik Lab,GENEWIZ,,Spleen,BTO_0001281,UBERON_0002106,,
2019-10-22,../../mnt/data/research_data/2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,himani peace mouse colon spleen liver lung br skm,Himani Peace mouse colon spleen liver lung br skm,RRBS,CBIX,db056842-164f-4d29-a556-75748a9230e0,,,,151945b9-9034-43c8-9ac2-102b179d9f2b,,,,00545a01-4032-4713-ab5f-2a4414d3d130,f37686a5-7ce9-42b0-8afd-dceff66be278,9acede56-0f65-49a9-add0-fa58d02d9382,,3c29f4bb-0344-4ac2-a047-0b40fc2c964c,,,,,,,,,,,,,,,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,,,Mouse,Mus musculus,1758,Himani Vaidya,Coriell,The Issa & Jelenik Lab,GENEWIZ,,Colon,TO_0000269,UBERON_0001155,,
2019-10-22,../../mnt/data/research_data/2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,himani peace mouse colon spleen liver lung br skm,Himani Peace mouse colon spleen liver lung br skm,RRBS,CBIX,db056842-164f-4d29-a556-75748a9230e0,,,,151945b9-9034-43c8-9ac2-102b179d9f2b,,,,00545a01-4032-4713-ab5f-2a4414d3d130,e52ad199-6fb4-43b1-9a21-8950afb782b6,9acede56-0f65-49a9-add0-fa58d02d9382,,e6f3a6e0-ffbe-4474-8d50-c991a67eeca5,,,,,,,,,,,,,,,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,,,Mouse,Mus musculus,1758,Peace Park,Coriell,The Issa & Jelenik Lab,GENEWIZ,,Spleen,BTO_0001281,UBERON_0002106,,
2019-10-22,../../mnt/data/research_data/2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,himani peace mouse colon spleen liver lung br skm,Himani Peace mouse colon spleen liver lung br skm,RRBS,CBIX,db056842-164f-4d29-a556-75748a9230e0,,,,151945b9-9034-43c8-9ac2-102b179d9f2b,,,,00545a01-4032-4713-ab5f-2a4414d3d130,e52ad199-6fb4-43b1-9a21-8950afb782b6,9acede56-0f65-49a9-add0-fa58d02d9382,,3c29f4bb-0344-4ac2-a047-0b40fc2c964c,,,,,,,,,,,,,,,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,,,Mouse,Mus musculus,1758,Peace Park,Coriell,The Issa & Jelenik Lab,GENEWIZ,,Colon,TO_0000269,UBERON_0001155,,
2024-04-09,../../mnt/data/research_data/2024-04-09_atacseq_human_yanting_shumei,2024-04-09_atacseq_human_yanting_shumei,_atacseq_human_yanting_shumei,,,,CBIX,22499560-b3c2-4668-93f0-215a835305c8,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,05c6539b-dd14-4392-8640-e7f9b4a31e87,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,The Shumei Song Lab,Human,Homo sapiens,9606,,,,,,,,,,
2024-04-09,../../mnt/data/research_data/2024-04-09_atacseq_human_yanting_shumei,2024-04-09_atacseq_human_yanting_shumei,_atacseq_human_yanting_shumei,,,,CBIX,22499560-b3c2-4668-93f0-215a835305c8,,,,de0da6c5-4d60-4c8b-a5fe-2a42eef45054,,,05c6539b-dd14-4392-8640-e7f9b4a31e87,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,,,,,,,,,,,,,,,,,,,,,,,,,,,ATAC-Seq,ATAC-Seq,,00f2a773-7c1d-4fe9-8bbf-2e4df276a2e2,,,,,,The Shumei Song Lab,Human,Homo sapiens,9606,,,,,,,,,,
2020-06-12,../../mnt/data/research_data/2020-06-12_rrbs50-51-52_cori_human,2020-06-12_rrbs50-51-52_cori_human,_rrbs50-51-52_cori_human,jj human cori blood and saliva,JJ human CORI blood and saliva,RRBS,CBIX,6a107210-0892-44df-9000-34200ac5d97f,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,,,62006644-0c7c-419d-9321-b7e55ec7d399,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Camden Opioid Research Initiative (CORI),The Issa & Jelenik Lab,Human,Homo sapiens,9606,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,Blood,BTO_0000089,UBERON_0000178,,
2020-06-12,../../mnt/data/research_data/2020-06-12_rrbs50-51-52_cori_human,2020-06-12_rrbs50-51-52_cori_human,_rrbs50-51-52_cori_human,jj human cori blood and saliva,JJ human CORI blood and saliva,RRBS,CBIX,6a107210-0892-44df-9000-34200ac5d97f,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,,,c79b1ac6-6d72-4abc-9ade-e017ccf61eb8,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Camden Opioid Research Initiative (CORI),The Issa & Jelenik Lab,Human,Homo sapiens,9606,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,Saliva,BTO_0001202,UBERON_0001836,,
2020-06-12,../../mnt/data/research_data/2020-06-12_rrbs50-51-52_cori_human,2020-06-12_rrbs50-51-52_cori_human,_rrbs50-51-52_cori_human,jj human cori blood and saliva,JJ human CORI blood and saliva,RRBS,CBIX,6a107210-0892-44df-9000-34200ac5d97f,,,,151945b9-9034-43c8-9ac2-102b179d9f2b,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,,,62006644-0c7c-419d-9321-b7e55ec7d399,,,,,,,,,,,,,,,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,Camden Opioid Research Initiative (CORI),The Issa & Jelenik Lab,Human,Homo sapiens,9606,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,Blood,BTO_0000089,UBERON_0000178,,
2020-06-12,../../mnt/data/research_data/2020-06-12_rrbs50-51-52_cori_human,2020-06-12_rrbs50-51-52_cori_human,_rrbs50-51-52_cori_human,jj human cori blood and saliva,JJ human CORI blood and saliva,RRBS,CBIX,6a107210-0892-44df-9000-34200ac5d97f,,,,151945b9-9034-43c8-9ac2-102b179d9f2b,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,,,c79b1ac6-6d72-4abc-9ade-e017ccf61eb8,,,,,,,,,,,,,,,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,Camden Opioid Research Initiative (CORI),The Issa & Jelenik Lab,Human,Homo sapiens,9606,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,Saliva,BTO_0001202,UBERON_0001836,,
2021-02-10,../../mnt/data/research_data/2021-02-10_16S_human_coloncancer_batch2-4_Peace_genewiz,2021-02-10_16S_human_coloncancer_batch2-4_Peace_genewiz,_16s_human_coloncancer_batch2-4_peace_genewiz,peace human colon tumors and adjacent normal tissue,Peace human colon tumors and adjacent normal tissue,16S,CBIX,49b03953-330e-4960-bf7c-fe3c142903bf,,,6dd18eb5-7670-4166-aaff-c5d86908b66e,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,e52ad199-6fb4-43b1-9a21-8950afb782b6,9acede56-0f65-49a9-add0-fa58d02d9382,,3c29f4bb-0344-4ac2-a047-0b40fc2c964c,,,,,,,,,,,,,,,,,,,Cancer,Colon adenocarcinoma,,C4349,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Human,Homo sapiens,9606,Peace Park,Coriell,The Issa & Jelenik Lab,GENEWIZ,,Colon,TO_0000269,UBERON_0001155,,
2021-02-10,../../mnt/data/research_data/2021-02-10_16S_human_coloncancer_batch2-4_Peace_genewiz,2021-02-10_16S_human_coloncancer_batch2-4_Peace_genewiz,_16s_human_coloncancer_batch2-4_peace_genewiz,peace human colon tumors and adjacent normal tissue,Peace human colon tumors and adjacent normal tissue,16S,CBIX,49b03953-330e-4960-bf7c-fe3c142903bf,,,6dd18eb5-7670-4166-aaff-c5d86908b66e,a8a0f062-b46a-4410-a9dd-b381edaa24f5,,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,e52ad199-6fb4-43b1-9a21-8950afb782b6,9acede56-0f65-49a9-add0-fa58d02d9382,,3c29f4bb-0344-4ac2-a047-0b40fc2c964c,,,,,,,,,,,,,,,,,,,Cancer,Colon adenocarcinoma,,C4349,16S rRNA,16S rRNA,,451f5d8e-ee11-47f6-aa19-abb517e60233,,,,,,,Human,Homo sapiens,9606,Peace Park,Coriell,The Issa & Jelenik Lab,GENEWIZ,,Colon,TO_0000269,UBERON_0001155,,
2019-03-28,../../mnt/data/research_data/2019-03-28_rrbs32_himani_kit-failure,2019-03-28_rrbs32_himani_kit-failure,_rrbs32_himani_kit-failure,himani mouse intestine and colon samples,Himani mouse intestine and colon samples,RRBS,CBIX,c5356b25-f13a-449b-9792-5750262a608d,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,00545a01-4032-4713-ab5f-2a4414d3d130,f37686a5-7ce9-42b0-8afd-dceff66be278,,,3c29f4bb-0344-4ac2-a047-0b40fc2c964c,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Mouse,Mus musculus,1758,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,Colon,TO_0000269,UBERON_0001155,,
2019-03-28,../../mnt/data/research_data/2019-03-28_rrbs32_himani_kit-failure,2019-03-28_rrbs32_himani_kit-failure,_rrbs32_himani_kit-failure,himani mouse intestine and colon samples,Himani mouse intestine and colon samples,RRBS,CBIX,c5356b25-f13a-449b-9792-5750262a608d,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,00545a01-4032-4713-ab5f-2a4414d3d130,f37686a5-7ce9-42b0-8afd-dceff66be278,,,710cb968-9245-4b74-bcf2-7b694e4a8f7b,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Mouse,Mus musculus,1758,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,Intestine,BTO_0000648,UBERON_0000160,,
2019-03-28,../../mnt/data/research_data/2019-03-28_rrbs32_himani_kit-failure,2019-03-28_rrbs32_himani_kit-failure,_rrbs32_himani_kit-failure,himani mouse intestine and colon samples,Himani mouse intestine and colon samples,RRBS,CBIX,c5356b25-f13a-449b-9792-5750262a608d,,,,151945b9-9034-43c8-9ac2-102b179d9f2b,,,,00545a01-4032-4713-ab5f-2a4414d3d130,f37686a5-7ce9-42b0-8afd-dceff66be278,,,3c29f4bb-0344-4ac2-a047-0b40fc2c964c,,,,,,,,,,,,,,,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,,,Mouse,Mus musculus,1758,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,Colon,TO_0000269,UBERON_0001155,,
2019-03-28,../../mnt/data/research_data/2019-03-28_rrbs32_himani_kit-failure,2019-03-28_rrbs32_himani_kit-failure,_rrbs32_himani_kit-failure,himani mouse intestine and colon samples,Himani mouse intestine and colon samples,RRBS,CBIX,c5356b25-f13a-449b-9792-5750262a608d,,,,151945b9-9034-43c8-9ac2-102b179d9f2b,,,,00545a01-4032-4713-ab5f-2a4414d3d130,f37686a5-7ce9-42b0-8afd-dceff66be278,,,710cb968-9245-4b74-bcf2-7b694e4a8f7b,,,,,,,,,,,,,,,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,,,Mouse,Mus musculus,1758,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,Intestine,BTO_0000648,UBERON_0000160,,
2020-12-03,../../mnt/data/research_data/2020-12-03_rrbs58-59_woonbok_gu114,2020-12-03_rrbs58-59_woonbok_gu114,_rrbs58-59_woonbok_gu114,woonbok gu114 trial human cd8 lymphocytes,Woonbok GU114 trial human CD8 lymphocytes,RRBS,CBIX,667818e5-6513-4c28-8e84-38d7b0bda4bc,,a1dc49e2-1960-42bf-ad8a-79f77a4b64fa,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,80d178d2-1f0d-4445-a0af-792f38af3b5a,,,,,,,GU114,,Male,,,Patient donor cells,,,,Frozen,Liquid nitrogen,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Human,Homo sapiens,9606,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,,,
2020-12-03,../../mnt/data/research_data/2020-12-03_rrbs58-59_woonbok_gu114,2020-12-03_rrbs58-59_woonbok_gu114,_rrbs58-59_woonbok_gu114,woonbok gu114 trial human cd8 lymphocytes,Woonbok GU114 trial human CD8 lymphocytes,RRBS,CBIX,667818e5-6513-4c28-8e84-38d7b0bda4bc,,a1dc49e2-1960-42bf-ad8a-79f77a4b64fa,,151945b9-9034-43c8-9ac2-102b179d9f2b,,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,80d178d2-1f0d-4445-a0af-792f38af3b5a,,,,,,,GU114,,Male,,,Patient donor cells,,,,Frozen,Liquid nitrogen,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,,,Human,Homo sapiens,9606,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,,,
2023-05-07,../../mnt/data/research_data/2023-05-07_zhaorui_znf251_ko_gRNA3,2023-05-07_zhaorui_znf251_ko_gRNA3,_zhaorui_znf251_ko_grna3,,,,CBIX,c019297e-b114-4ffc-85a0-8aad7b0077e5,,,,320f1675-f7e5-49e7-bc95-079e810ce13a,f732a625-1d7e-4979-aa00-27a4d69ec30d,,,,8017189c-ec65-4233-a194-056745d22077,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,gRNA,6c9fc76a-c825-43ae-be0c-e3fba627ba54,13045,90987,Zinc Finger Protein 251 (ZNF251),ZNF251,,,,,,Zhaorui Lian,Coriell,The Jian Huang Lab,,,,,,,
2023-05-07,../../mnt/data/research_data/2023-05-07_zhaorui_znf251_ko_gRNA3,2023-05-07_zhaorui_znf251_ko_gRNA3,_zhaorui_znf251_ko_grna3,,,,CBIX,c019297e-b114-4ffc-85a0-8aad7b0077e5,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,f732a625-1d7e-4979-aa00-27a4d69ec30d,,,,8017189c-ec65-4233-a194-056745d22077,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,13045,90987,Zinc Finger Protein 251 (ZNF251),ZNF251,,,,,,Zhaorui Lian,Coriell,The Jian Huang Lab,,,,,,,
2019-06-25,../../mnt/data/research_data/2019-06-25_gencove_CORI,2019-06-25_gencove_CORI,_gencove_cori,laura cori samples,Laura CORI samples,low pass WGS,CBIX,ec2cbb82-11f9-4b80-952b-43441da23afa,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,,,2f4b5c5d-78d8-43a4-8e74-d2cdf75b7f4f,f98d0762-5658-42ef-aa53-50d91b12b371,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Camden Opioid Research Initiative (CORI),,,,,Laura Scheinfeldt,Coriell,The Scheinfeldt Lab,Gencove,,,,,,
2022-02-25,../../mnt/data/research_data/2022-02-25_bis_amplicon_cori_op1,2022-02-25_bis_amplicon_cori_op1,_bis_amplicon_cori_op1,woonbok saliva cori optin goals,Woonbok saliva CORI Optin Goals,bisamp,CBIX,20830c81-f011-40ba-88a3-eb4d5c77f896,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,80d178d2-1f0d-4445-a0af-792f38af3b5a,,587774c3-fa9f-45c0-9a93-7594676fdff7,c79b1ac6-6d72-4abc-9ade-e017ccf61eb8,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Camden Opioid Research Initiative (CORI),,Human,Homo sapiens,9606,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,Optimizing Pain Treatment In New Jersey (OPTIN) Study,Saliva,BTO_0001202,UBERON_0001836,,
2022-02-25,../../mnt/data/research_data/2022-02-25_bis_amplicon_cori_op1,2022-02-25_bis_amplicon_cori_op1,_bis_amplicon_cori_op1,woonbok saliva cori optin goals,Woonbok saliva CORI Optin Goals,bisamp,CBIX,20830c81-f011-40ba-88a3-eb4d5c77f896,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,80d178d2-1f0d-4445-a0af-792f38af3b5a,,39beeead-8a45-4763-bdf2-476a180c4d09,c79b1ac6-6d72-4abc-9ade-e017ccf61eb8,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Camden Opioid Research Initiative (CORI),,Human,Homo sapiens,9606,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,Genomics of Opioid Addiction Longitudinal Study (GOALS) Study,Saliva,BTO_0001202,UBERON_0001836,,
2022-02-25,../../mnt/data/research_data/2022-02-25_bis_amplicon_cori_op1,2022-02-25_bis_amplicon_cori_op1,_bis_amplicon_cori_op1,woonbok saliva cori optin goals,Woonbok saliva CORI Optin Goals,bisamp,CBIX,20830c81-f011-40ba-88a3-eb4d5c77f896,,,,e48a7c09-2527-455a-aab8-0c7f7c00539d,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,80d178d2-1f0d-4445-a0af-792f38af3b5a,,587774c3-fa9f-45c0-9a93-7594676fdff7,c79b1ac6-6d72-4abc-9ade-e017ccf61eb8,,,,,,,,,,,,,,,,,,,,,,,Bisulfite Amplicon Sequencing (BSAS),BSAS,,d5231339-777e-4ca9-9de7-29aa7266cb0f,,,,,Camden Opioid Research Initiative (CORI),,Human,Homo sapiens,9606,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,Optimizing Pain Treatment In New Jersey (OPTIN) Study,Saliva,BTO_0001202,UBERON_0001836,,
2022-02-25,../../mnt/data/research_data/2022-02-25_bis_amplicon_cori_op1,2022-02-25_bis_amplicon_cori_op1,_bis_amplicon_cori_op1,woonbok saliva cori optin goals,Woonbok saliva CORI Optin Goals,bisamp,CBIX,20830c81-f011-40ba-88a3-eb4d5c77f896,,,,e48a7c09-2527-455a-aab8-0c7f7c00539d,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,80d178d2-1f0d-4445-a0af-792f38af3b5a,,39beeead-8a45-4763-bdf2-476a180c4d09,c79b1ac6-6d72-4abc-9ade-e017ccf61eb8,,,,,,,,,,,,,,,,,,,,,,,Bisulfite Amplicon Sequencing (BSAS),BSAS,,d5231339-777e-4ca9-9de7-29aa7266cb0f,,,,,Camden Opioid Research Initiative (CORI),,Human,Homo sapiens,9606,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,Genomics of Opioid Addiction Longitudinal Study (GOALS) Study,Saliva,BTO_0001202,UBERON_0001836,,
2019-07-22,../../mnt/data/research_data/2019-07-22_sc_whelan_mouse_esophagus,2019-07-22_sc_whelan_mouse_esophagus,_sc_whelan_mouse_esophagus,kelly whelan young old mouse esophagus,Kelly Whelan young old mouse esophagus,scRNA-seq,CBIX,1e979f21-7966-4915-81f0-35303b419e68,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,00545a01-4032-4713-ab5f-2a4414d3d130,ecbf23a4-e50c-449b-8bcd-55a135d7715f,,,4253ef12-ad45-45d1-831c-d2866490a414,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Mouse,Mus musculus,1758,Kelly Whelan,Fels Institute for Cancer Research and Molecular Biology,,,,Esophagus,BTO_0000959,UBERON_0001043,,
2020-05-07,../../mnt/data/research_data/2020-05-07_sc_10x_yi_zhang,2020-05-07_sc_10x_yi_zhang,_sc_10x_yi_zhang,yi zhang mouse ikoi ikos wti wts,Yi Zhang mouse IKOI IKOs WTI WTs,scRNA-seq,CBIX,3d8c3105-2543-4d1b-9c3e-9b963541d699,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,00545a01-4032-4713-ab5f-2a4414d3d130,c13f1859-05cc-4c12-a1fb-6d199e66286a,9a26cab9-29bb-4953-883b-c44b38b7e538,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Mouse,Mus musculus,1758,Yi Zhang,,,10x,,,,,,
2020-03-27,../../mnt/data/research_data/2020-03-27_novogene_dream_human_peace,2020-03-27_novogene_dream_human_peace,_novogene_dream_human_peace,peace human colon tumors and adjacent normal tissue,Peace human colon tumors and adjacent normal tissue,DREAM,CBIX,ed760462-509f-4502-8290-99c094a32ea1,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,e52ad199-6fb4-43b1-9a21-8950afb782b6,cb19ef50-293a-4192-9366-6b35a94883fb,,3c29f4bb-0344-4ac2-a047-0b40fc2c964c,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Human,Homo sapiens,9606,Peace Park,Coriell,The Issa & Jelenik Lab,Novogene,,Colon,TO_0000269,UBERON_0001155,,
2020-03-27,../../mnt/data/research_data/2020-03-27_novogene_dream_human_peace,2020-03-27_novogene_dream_human_peace,_novogene_dream_human_peace,peace human colon tumors and adjacent normal tissue,Peace human colon tumors and adjacent normal tissue,DREAM,CBIX,ed760462-509f-4502-8290-99c094a32ea1,,,,66423d4c-e16d-4c36-8543-89e0e6750a2b,,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,e52ad199-6fb4-43b1-9a21-8950afb782b6,cb19ef50-293a-4192-9366-6b35a94883fb,,3c29f4bb-0344-4ac2-a047-0b40fc2c964c,,,,,,,,,,,,,,,,,,,,,,,DREAM,Dream,,bcae3717-d9a9-4ff3-93c0-6800681e3306,,,,,,,Human,Homo sapiens,9606,Peace Park,Coriell,The Issa & Jelenik Lab,Novogene,,Colon,TO_0000269,UBERON_0001155,,
