date,folderpath,foldername,reduced_foldername,reduced_jjdescription,jj_description_x,jj_type,cbix1/2,folder_uuid,cell_line_uuid,cell_line_name_x,folder_name_x,jj_description_y,disease_uuid,disease_name_x,disease_category_x,disease_symbol_x,disease_id_ncit_x,folder_name_y,jj_description_x,experiment_uuid,gene_uuid,lab_uuid,organism_uuid,organism_name_x,folder_name_x,jj_description_y,partner_uuid,partner_name_x,folder_name_y,jj_description_x,researcher_uuid,seqcompany_uuid,seqcompany_name_x,folder_name_x,jj_description_y,treatment_uuid,treatment_name_x,treatment_symbol_x,folder_name_y,jj_description,search_term_x,cell_line_name_y,organism,Age,Sex,Population,Biopsy Source,Tissue Type,Cell Type,Category,Sub-Category,Transformant,Morphology,Disease Category,Disease,Disease Type,Disease Grade,Disease ID (NCIt),Product Format,Storage Conditions,Sequence Variations?,imsrjax_id,cellosaurus_id,atcc_id,coriell_id,disease_category_y,disease_name_y,disease_symbol_y,disease_id_ncit_y,search_term_y,search_term_x,experiment_name,experiment_symbol,subtype,experiment_category_uuid,search_term_y,gene_id_hgnc,gene_id_ncbi,gene_name,organism_name_y,gene_symbol,search_term_x,lab_name,search_term_y,organism_name,search_term_x,partner_name_y,search_term_y,researcher_name,affiliation,lab,search_term_x,seqcompany_name_y,search_term_y,treatment_name_y,treatment_symbol_y
2023-10-06,../../mnt/data/research_data/2023-10-06_bisamp_x15_cuh_blood_sep,2023-10-06_bisamp_x15_cuh_blood_sep,_bisamp_x15_cuh_blood_sep,,,,CBIX,91c1fb42-5da3-44ca-8269-6e827c24ed6b,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2023-10-06_bisamp_x15_cuh_blood_sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),,,,,,,,,
2023-03-11,../../mnt/data/research_data/2023-03-11_bisamp_x15_cuh3,2023-03-11_bisamp_x15_cuh3,_bisamp_x15_cuh3,,,,CBIX,d9988cac-f929-42c3-8aa7-8da41cc9376a,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2023-03-11_bisamp_x15_cuh3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),,,,,,,,,
2023-06-12,../../mnt/data/research_data/2023-06-12_chip_cuh,2023-06-12_chip_cuh,_chip_cuh,,,,CBIX,bec6b16a-644d-48df-8ff3-d62813b919f7,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2023-06-12_chip_cuh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),,,,,,,,,
2023-06-11,../../mnt/data/research_data/2023-06-11_bis_amplicon_cuh4,2023-06-11_bis_amplicon_cuh4,_bis_amplicon_cuh4,,,,CBIX,8161a741-31ce-4535-b6ef-444db20401a3,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2023-06-11_bis_amplicon_cuh4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),,,,,,,,,
2023-03-03,../../mnt/data/research_data/2023-03-03_bisamp_x15_cuh2,2023-03-03_bisamp_x15_cuh2,_bisamp_x15_cuh2,,,,CBIX,2e3c3d3e-1463-4ee4-8806-a1cc5d9f389e,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2023-03-03_bisamp_x15_cuh2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),,,,,,,,,
2023-03-13,../../mnt/data/research_data/2023-03-13_bisamp_x15_cuh123_combined_summaries,2023-03-13_bisamp_x15_cuh123_combined_summaries,_bisamp_x15_cuh123_combined_summaries,,,,CBIX,48bd3bde-65b3-4785-a99f-68d8d5adb06b,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2023-03-13_bisamp_x15_cuh123_combined_summaries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),,,,,,,,,
2023-05-05,../../mnt/data/research_data/2023-05-05_bisamp_x15_cuh_remaining,2023-05-05_bisamp_x15_cuh_remaining,_bisamp_x15_cuh_remaining,,,,CBIX,d6b4b585-2a61-4fd0-86f0-eaaa55ec7bc0,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2023-05-05_bisamp_x15_cuh_remaining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),,,,,,,,,
2023-03-03,../../mnt/data/research_data/2023-03-03_bisamp_x15_cuh2_corrected_barcodes,2023-03-03_bisamp_x15_cuh2_corrected_barcodes,_bisamp_x15_cuh2_corrected_barcodes,,,,CBIX,b829cb13-6881-4885-b6f7-5205a4ea8c21,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2023-03-03_bisamp_x15_cuh2_corrected_barcodes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),,,,,,,,,
2023-10-06,../../mnt/data/research_data/2023-10-06_bisamp_x15_cuh_blood_sep,2023-10-06_bisamp_x15_cuh_blood_sep,_bisamp_x15_cuh_blood_sep,,,,CBIX,91c1fb42-5da3-44ca-8269-6e827c24ed6b,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2023-10-06_bisamp_x15_cuh_blood_sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),,,,,,,,,
2023-03-11,../../mnt/data/research_data/2023-03-11_bisamp_x15_cuh3,2023-03-11_bisamp_x15_cuh3,_bisamp_x15_cuh3,,,,CBIX,d9988cac-f929-42c3-8aa7-8da41cc9376a,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2023-03-11_bisamp_x15_cuh3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),,,,,,,,,
2023-12-01,../../mnt/data/research_data/2023-12-01_chip_targeted_cuh,2023-12-01_chip_targeted_cuh,_chip_targeted_cuh,,,,CBIX,22be6d17-ea16-49a8-8616-1741f4464673,,,,,,,,,,,,8df7c670-7b32-4c01-af87-05f208fa6794,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2023-12-01_chip_targeted_cuh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),,,,,,,,,
2023-06-12,../../mnt/data/research_data/2023-06-12_chip_cuh,2023-06-12_chip_cuh,_chip_cuh,,,,CBIX,bec6b16a-644d-48df-8ff3-d62813b919f7,,,,,,,,,,,,8df7c670-7b32-4c01-af87-05f208fa6794,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2023-06-12_chip_cuh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),,,,,,,,,
2023-03-16,../../mnt/data/research_data/2023-03-16_bisamp_ninds,2023-03-16_bisamp_ninds,_bisamp_ninds,,,,CBIX,19eeba9d-c188-478a-8298-bfac1513b0d3,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,27126a59-6cf5-4064-99e3-8f8bf42f8714,National Institute of Neurological Disorders and Stroke (NINDS),2023-03-16_bisamp_ninds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ninds,National Institute of Neurological Disorders and Stroke (NINDS),,,,,,,,,
2023-03-22,../../mnt/data/research_data/2023-03-22_bisamp_x15_ninds2,2023-03-22_bisamp_x15_ninds2,_bisamp_x15_ninds2,,,,CBIX,abdded1b-118e-422a-b8a9-b5c160e62289,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,27126a59-6cf5-4064-99e3-8f8bf42f8714,National Institute of Neurological Disorders and Stroke (NINDS),2023-03-22_bisamp_x15_ninds2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ninds,National Institute of Neurological Disorders and Stroke (NINDS),,,,,,,,,
2023-03-16,../../mnt/data/research_data/2023-03-16_bisamp_ninds,2023-03-16_bisamp_ninds,_bisamp_ninds,,,,CBIX,19eeba9d-c188-478a-8298-bfac1513b0d3,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,27126a59-6cf5-4064-99e3-8f8bf42f8714,National Institute of Neurological Disorders and Stroke (NINDS),2023-03-16_bisamp_ninds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ninds,National Institute of Neurological Disorders and Stroke (NINDS),,,,,,,,,
2023-03-22,../../mnt/data/research_data/2023-03-22_bisamp_x15_ninds2,2023-03-22_bisamp_x15_ninds2,_bisamp_x15_ninds2,,,,CBIX,abdded1b-118e-422a-b8a9-b5c160e62289,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,27126a59-6cf5-4064-99e3-8f8bf42f8714,National Institute of Neurological Disorders and Stroke (NINDS),2023-03-22_bisamp_x15_ninds2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ninds,National Institute of Neurological Disorders and Stroke (NINDS),,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0ee11801-0c98-4456-9724-cf4255d4c93d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fels,Fels Institute for Cancer Research and Molecular Biology,,,,,,,,,
2020-06-12,../../mnt/data/research_data/2020-06-12_rrbs50-51-52_cori_human,2020-06-12_rrbs50-51-52_cori_human,_rrbs50-51-52_cori_human,jj human cori blood and saliva,JJ human CORI blood and saliva,RRBS,CBIX,18828214-806f-456b-8e8f-7691f2cc55c1,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,81c014c6-df35-4364-b060-7a10a34e926d,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2020-06-12_rrbs50-51-52_cori_human,JJ human CORI blood and saliva,dac9a4bc-f593-4f02-a5b5-9894bf1ff037,Camden Opioid Research Initiative (CORI),2020-06-12_rrbs50-51-52_cori_human,JJ human CORI blood and saliva,62045015-e5e9-4501-9aa3-1f29e3e543b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jj,The Issa & Jelenik Lab,"human,hek,goals,optin,hwgs",Human,cori,Camden Opioid Research Initiative (CORI),jj,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,
2020-11-19,../../mnt/data/research_data/2020-11-19_cori_brain_mrna_jj,2020-11-19_cori_brain_mrna_jj,_cori_brain_mrna_jj,jj cori human brain,JJ CORI human brain,RNA-seq,CBIX,a6693b20-ad5b-4218-80a7-ef356471261f,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,81c014c6-df35-4364-b060-7a10a34e926d,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2020-11-19_cori_brain_mrna_jj,JJ CORI human brain,dac9a4bc-f593-4f02-a5b5-9894bf1ff037,Camden Opioid Research Initiative (CORI),2020-11-19_cori_brain_mrna_jj,JJ CORI human brain,62045015-e5e9-4501-9aa3-1f29e3e543b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jj,The Issa & Jelenik Lab,"human,hek,goals,optin,hwgs",Human,cori,Camden Opioid Research Initiative (CORI),jj,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,
2020-10-12,../../mnt/data/research_data/2020-10-12_rrbs57_cori,2020-10-12_rrbs57_cori,_rrbs57_cori,"jj human blood saliva cori, control","JJ human blood saliva CORI, control",RRBS,CBIX,94ecf4db-884a-4e3b-9e4a-ea14009830e4,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,81c014c6-df35-4364-b060-7a10a34e926d,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2020-10-12_rrbs57_cori,"JJ human blood saliva CORI, control",dac9a4bc-f593-4f02-a5b5-9894bf1ff037,Camden Opioid Research Initiative (CORI),2020-10-12_rrbs57_cori,"JJ human blood saliva CORI, control",62045015-e5e9-4501-9aa3-1f29e3e543b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jj,The Issa & Jelenik Lab,"human,hek,goals,optin,hwgs",Human,cori,Camden Opioid Research Initiative (CORI),jj,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,
2022-08-10,../../mnt/data/research_data/2022-08-10_rrbs_go58_human_goals_optin_bela,2022-08-10_rrbs_go58_human_goals_optin_bela,_rrbs_go58_human_goals_optin_bela,jj cori goals optin saliva,JJ CORI GOALS OPTIN saliva,RRBS,CBIX,f242af02-4444-4fad-8f70-c4b9051007d9,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,81c014c6-df35-4364-b060-7a10a34e926d,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2022-08-10_rrbs_go58_human_goals_optin_bela,JJ CORI GOALS OPTIN saliva,dac9a4bc-f593-4f02-a5b5-9894bf1ff037,Camden Opioid Research Initiative (CORI),2022-08-10_rrbs_go58_human_goals_optin_bela,JJ CORI GOALS OPTIN saliva,62045015-e5e9-4501-9aa3-1f29e3e543b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jj,The Issa & Jelenik Lab,"human,hek,goals,optin,hwgs",Human,cori,Camden Opioid Research Initiative (CORI),jj,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,
2020-08-21,../../mnt/data/research_data/2020-08-21_rrbs53-56_human_cori,2020-08-21_rrbs53-56_human_cori,_rrbs53-56_human_cori,jj human saliva cori cpmc,JJ human saliva CORI CPMC,RRBS,CBIX,cbbb4b8e-86b8-469b-9ab2-1424d2d80cc5,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,81c014c6-df35-4364-b060-7a10a34e926d,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2020-08-21_rrbs53-56_human_cori,JJ human saliva CORI CPMC,dac9a4bc-f593-4f02-a5b5-9894bf1ff037,Camden Opioid Research Initiative (CORI),2020-08-21_rrbs53-56_human_cori,JJ human saliva CORI CPMC,62045015-e5e9-4501-9aa3-1f29e3e543b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jj,The Issa & Jelenik Lab,"human,hek,goals,optin,hwgs",Human,cori,Camden Opioid Research Initiative (CORI),jj,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,
2022-06-22,../../mnt/data/research_data/2022-06-22_rrbs_human_goals_optin_bela,2022-06-22_rrbs_human_goals_optin_bela,_rrbs_human_goals_optin_bela,jj cori goals optin saliva,JJ CORI GOALS OPTIN saliva,RRBS,CBIX,2ce1f8e9-e53c-4762-a55a-2ef0db2fb2ae,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,81c014c6-df35-4364-b060-7a10a34e926d,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2022-06-22_rrbs_human_goals_optin_bela,JJ CORI GOALS OPTIN saliva,dac9a4bc-f593-4f02-a5b5-9894bf1ff037,Camden Opioid Research Initiative (CORI),2022-06-22_rrbs_human_goals_optin_bela,JJ CORI GOALS OPTIN saliva,62045015-e5e9-4501-9aa3-1f29e3e543b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jj,The Issa & Jelenik Lab,"human,hek,goals,optin,hwgs",Human,cori,Camden Opioid Research Initiative (CORI),jj,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,
2020-06-12,../../mnt/data/research_data/2020-06-12_rrbs50-51-52_cori_human,2020-06-12_rrbs50-51-52_cori_human,_rrbs50-51-52_cori_human,jj human cori blood and saliva,JJ human CORI blood and saliva,RRBS,CBIX,18828214-806f-456b-8e8f-7691f2cc55c1,,,,,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,81c014c6-df35-4364-b060-7a10a34e926d,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2020-06-12_rrbs50-51-52_cori_human,JJ human CORI blood and saliva,dac9a4bc-f593-4f02-a5b5-9894bf1ff037,Camden Opioid Research Initiative (CORI),2020-06-12_rrbs50-51-52_cori_human,JJ human CORI blood and saliva,62045015-e5e9-4501-9aa3-1f29e3e543b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jj,The Issa & Jelenik Lab,"human,hek,goals,optin,hwgs",Human,cori,Camden Opioid Research Initiative (CORI),jj,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,
2020-10-12,../../mnt/data/research_data/2020-10-12_rrbs57_cori,2020-10-12_rrbs57_cori,_rrbs57_cori,"jj human blood saliva cori, control","JJ human blood saliva CORI, control",RRBS,CBIX,94ecf4db-884a-4e3b-9e4a-ea14009830e4,,,,,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,81c014c6-df35-4364-b060-7a10a34e926d,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2020-10-12_rrbs57_cori,"JJ human blood saliva CORI, control",dac9a4bc-f593-4f02-a5b5-9894bf1ff037,Camden Opioid Research Initiative (CORI),2020-10-12_rrbs57_cori,"JJ human blood saliva CORI, control",62045015-e5e9-4501-9aa3-1f29e3e543b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jj,The Issa & Jelenik Lab,"human,hek,goals,optin,hwgs",Human,cori,Camden Opioid Research Initiative (CORI),jj,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,
2022-08-10,../../mnt/data/research_data/2022-08-10_rrbs_go58_human_goals_optin_bela,2022-08-10_rrbs_go58_human_goals_optin_bela,_rrbs_go58_human_goals_optin_bela,jj cori goals optin saliva,JJ CORI GOALS OPTIN saliva,RRBS,CBIX,f242af02-4444-4fad-8f70-c4b9051007d9,,,,,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,81c014c6-df35-4364-b060-7a10a34e926d,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2022-08-10_rrbs_go58_human_goals_optin_bela,JJ CORI GOALS OPTIN saliva,dac9a4bc-f593-4f02-a5b5-9894bf1ff037,Camden Opioid Research Initiative (CORI),2022-08-10_rrbs_go58_human_goals_optin_bela,JJ CORI GOALS OPTIN saliva,62045015-e5e9-4501-9aa3-1f29e3e543b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jj,The Issa & Jelenik Lab,"human,hek,goals,optin,hwgs",Human,cori,Camden Opioid Research Initiative (CORI),jj,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,
2020-08-21,../../mnt/data/research_data/2020-08-21_rrbs53-56_human_cori,2020-08-21_rrbs53-56_human_cori,_rrbs53-56_human_cori,jj human saliva cori cpmc,JJ human saliva CORI CPMC,RRBS,CBIX,cbbb4b8e-86b8-469b-9ab2-1424d2d80cc5,,,,,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,81c014c6-df35-4364-b060-7a10a34e926d,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2020-08-21_rrbs53-56_human_cori,JJ human saliva CORI CPMC,dac9a4bc-f593-4f02-a5b5-9894bf1ff037,Camden Opioid Research Initiative (CORI),2020-08-21_rrbs53-56_human_cori,JJ human saliva CORI CPMC,62045015-e5e9-4501-9aa3-1f29e3e543b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jj,The Issa & Jelenik Lab,"human,hek,goals,optin,hwgs",Human,cori,Camden Opioid Research Initiative (CORI),jj,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,
2022-06-22,../../mnt/data/research_data/2022-06-22_rrbs_human_goals_optin_bela,2022-06-22_rrbs_human_goals_optin_bela,_rrbs_human_goals_optin_bela,jj cori goals optin saliva,JJ CORI GOALS OPTIN saliva,RRBS,CBIX,2ce1f8e9-e53c-4762-a55a-2ef0db2fb2ae,,,,,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,81c014c6-df35-4364-b060-7a10a34e926d,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2022-06-22_rrbs_human_goals_optin_bela,JJ CORI GOALS OPTIN saliva,dac9a4bc-f593-4f02-a5b5-9894bf1ff037,Camden Opioid Research Initiative (CORI),2022-06-22_rrbs_human_goals_optin_bela,JJ CORI GOALS OPTIN saliva,62045015-e5e9-4501-9aa3-1f29e3e543b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jj,The Issa & Jelenik Lab,"human,hek,goals,optin,hwgs",Human,cori,Camden Opioid Research Initiative (CORI),jj,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,
2020-11-19,../../mnt/data/research_data/2020-11-19_cori_brain_mrna_jj,2020-11-19_cori_brain_mrna_jj,_cori_brain_mrna_jj,jj cori human brain,JJ CORI human brain,RNA-seq,CBIX,a6693b20-ad5b-4218-80a7-ef356471261f,,,,,,,,,,,,900d0630-779a-4c8e-996d-62f75df9e305,,81c014c6-df35-4364-b060-7a10a34e926d,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2020-11-19_cori_brain_mrna_jj,JJ CORI human brain,dac9a4bc-f593-4f02-a5b5-9894bf1ff037,Camden Opioid Research Initiative (CORI),2020-11-19_cori_brain_mrna_jj,JJ CORI human brain,62045015-e5e9-4501-9aa3-1f29e3e543b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jj,The Issa & Jelenik Lab,"human,hek,goals,optin,hwgs",Human,cori,Camden Opioid Research Initiative (CORI),jj,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,
2022-12-22,../../mnt/data/research_data/2022-12-22_bisamp_oldhigh_mpb_nano,2022-12-22_bisamp_oldhigh_mpb_nano,_bisamp_oldhigh_mpb_nano,jj mpb oldhigh targets,JJ MPB oldhigh targets,bisamp,CBIX,e7195c28-fbf2-4d1b-adb2-736506b3d9ed,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,81c014c6-df35-4364-b060-7a10a34e926d,,,,,,,,,62045015-e5e9-4501-9aa3-1f29e3e543b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jj,The Issa & Jelenik Lab,,,,,jj,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,
2023-02-17,../../mnt/data/research_data/2023-02-17_bisamp_mpb_x15,2023-02-17_bisamp_mpb_x15,_bisamp_mpb_x15,jj mpb 15 targets,JJ MPB 15 targets,bisamp,CBIX,dc39b53d-12da-4ecd-a517-58eb800fdeaf,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,81c014c6-df35-4364-b060-7a10a34e926d,,,,,,,,,62045015-e5e9-4501-9aa3-1f29e3e543b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jj,The Issa & Jelenik Lab,,,,,jj,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,
2021-08-26,../../mnt/data/research_data/2021-08-26_novaseq_YB5,2021-08-26_novaseq_YB5,_novaseq_yb5,jj yb5,JJ YB5,WGS,CBIX,a0100ca7-0414-4c12-b595-516b5f53382c,ecbcc95c-05ea-48ed-87d3-5c8f2886c3a8,YB5 (der. from SW48),2021-08-26_novaseq_YB5,JJ YB5,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,81c014c6-df35-4364-b060-7a10a34e926d,,,,,,,,,62045015-e5e9-4501-9aa3-1f29e3e543b7,,,,,,,,,,yb5,YB5 (der. from SW48),Human,83Y,Female,Caucasian,Colon,Colon,,Cancer cell line,,,Epithelial,Cancer,Colon adenocarcinoma,Dukes' type C,Grade IV,C4349,Frozen,Vapor phase of liquid nitrogen,,,CVCL_1724,,,,,,,,,,,,,,,,,,,jj,The Issa & Jelenik Lab,,,,,jj,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,
2022-12-22,../../mnt/data/research_data/2022-12-22_bisamp_oldhigh_mpb_nano,2022-12-22_bisamp_oldhigh_mpb_nano,_bisamp_oldhigh_mpb_nano,jj mpb oldhigh targets,JJ MPB oldhigh targets,bisamp,CBIX,e7195c28-fbf2-4d1b-adb2-736506b3d9ed,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,81c014c6-df35-4364-b060-7a10a34e926d,,,,,,,,,62045015-e5e9-4501-9aa3-1f29e3e543b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jj,The Issa & Jelenik Lab,,,,,jj,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,
2023-02-17,../../mnt/data/research_data/2023-02-17_bisamp_mpb_x15,2023-02-17_bisamp_mpb_x15,_bisamp_mpb_x15,jj mpb 15 targets,JJ MPB 15 targets,bisamp,CBIX,dc39b53d-12da-4ecd-a517-58eb800fdeaf,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,81c014c6-df35-4364-b060-7a10a34e926d,,,,,,,,,62045015-e5e9-4501-9aa3-1f29e3e543b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jj,The Issa & Jelenik Lab,,,,,jj,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,
